sample_id,System_A,System_B,System_C,System_D,System_E
GSM1692228,1758.0948190451309,1587.845876044693,894.9736547458497,839.5429203332042,620.4986662943256
GSM1692229,1784.9079271892751,1549.7672099104066,998.925915541906,917.383030564568,570.5148404135398
GSM1692230,1798.793355068793,1637.1425854603112,882.0992247202512,982.0203575555716,479.7541730997209
GSM1692231,1752.7813135428703,1646.3719575229306,844.3233790256472,862.0791881749565,639.9367718435496
GSM1692232,1798.0318897683755,1574.6758134573265,936.5077753714676,916.4946894913684,487.95529349746994
GSM1692233,1753.168403304701,1590.7196679069766,865.4598115969065,913.4575057234006,496.81409125696246
GSM1692234,1838.905873988193,1461.6506202583096,926.9840017863936,1036.6415327609657,323.5560330836952
GSM1692235,1815.763497406548,1333.2628287795833,940.8370861710192,1079.3371521627705,423.0801497726197
GSM1692237,1810.9912206416284,1513.5393418222002,1010.7161915295457,833.0374794800409,636.1701688008297
GSM1692238,1824.9404417637304,1391.0624209808557,1010.0772116726456,983.4814402191832,505.4002285914721
GSM1692239,1708.465288614574,1560.2626925540244,785.5148604006617,998.3457463588112,347.1179973436965
GSM1692240,1690.3129014745036,1565.918298445371,945.0260818103634,738.04234456215,639.9212098645658
GSM1692241,1792.4212860669925,1585.9812310945726,888.5082203875718,911.3974718408572,482.7267793889714
GSM1692242,1794.8153974717798,1634.5586427564112,888.7623375124394,1018.4296546428824,339.21401185950526
GSM1692243,1758.8651862043434,1587.3450423240463,889.6976035985244,951.006382895638,448.5291317241399
GSM1692244,1779.3813683315466,1601.2296038478926,860.4184579314588,907.870317451304,530.165969534446
GSM1692245,1793.2927297408514,1705.784650465388,833.0478758276959,975.175695139318,588.656999795513
GSM1692246,1623.3138254028927,1493.605165611841,801.5228385491773,567.0385642198753,744.611243145061
GSM1692247,1781.483681481698,1625.9629217807587,919.8704131809282,874.1164701066746,594.5340367527042
GSM1692248,1768.0380130675412,1582.2548618584278,804.0749006931646,923.9493401750416,570.4579369862968
GSM1692249,1712.701340812141,1553.256944603481,797.6310031825751,893.9913870009605,559.405720710849
GSM1692250,1328.8999029934448,1084.7508367950622,660.9980585810335,202.61347679397292,1027.8156819021906
GSM1692251,1801.4569352498,1459.9682395237196,875.864304017432,804.5087322909858,753.5705097759528
GSM1692252,1835.2110149091468,1628.5417612054998,973.5105137321052,900.956990536146,552.2971735265528
GSM1692253,1848.619872281306,1605.3712421047685,914.4600007210664,942.04314684165,573.6341445121207
GSM1692254,1786.6105821096708,1538.7776835941895,793.8521774084493,1023.8967903331568,630.3274800852878
GSM1692255,1725.5822752978384,1544.5792385600507,886.5174317055407,818.5945852212499,607.594705431161
GSM1692256,1760.153129729977,1709.520224186458,772.08659271543,914.5760156680536,578.2090332859225
GSM1692257,1717.0761999515407,1591.6702088634183,892.5260035344572,912.2736138695072,561.6025419494581
GSM1692258,1650.1308042816945,1451.390483678224,976.3503802181996,686.3201946989502,812.001571495407
GSM1692259,1711.4475743697649,1633.2313837890324,940.356512737535,838.6826752621091,915.9644668937626
GSM1692260,1764.715552341204,1637.047069759515,964.1261551740126,953.5084577528814,670.0620831663318
GSM1692261,1785.6370913551473,1573.6360809947864,851.0330660665686,882.7774921301143,591.4529479205039
GSM1692262,1857.2118137266743,1717.4359572725807,891.8879226625695,987.492265222024,555.495914122459
GSM1692263,1767.433719486342,1555.8511445522636,894.6746951059122,889.7943306221487,537.0007471507324
GSM1692264,1664.3698373799534,1524.4116022609742,776.7851572772233,721.6806893048506,667.1591334718296
GSM1692265,1747.0207127957456,1630.5001600098994,858.9915927764196,893.8279836500651,621.603925829223
GSM1692266,1733.4665585448363,1670.4187238203394,834.6774913227191,947.2218989708736,440.066354950648
GSM1692267,1695.0593698792964,1652.4912257980675,833.3708780169345,892.9834400020545,634.6999800877293
GSM1692268,1717.0657749014536,1591.448766105765,865.4195850407605,871.1507830169812,722.5169332808864
GSM1692269,1688.9430164963314,1611.55895477577,775.6486056301756,854.4882940813677,523.0671029776104
GSM1692270,1714.5704944829797,1636.8353276344787,755.4520764758045,913.4313802675288,541.8036057551371
GSM1692271,1816.810535924328,1569.7722678696591,886.0938069644872,1002.6278100243962,460.5279091031744
GSM1692272,1734.163389667654,1642.876088297322,819.4518396049134,777.5527770169374,999.5262651993517
GSM1692273,1762.3063302764622,1564.6614968032309,880.2791589155004,939.4977323994664,425.616293673972
GSM1692274,1736.3439894776502,1552.722296478919,900.161434296685,905.9324558896232,423.9036999286145
GSM1692275,1736.26495786777,1638.016630597148,746.7999889091443,916.8342838752152,653.2989595058707
GSM1692276,1801.009057024291,1663.6231958575936,845.8780133689097,1037.6580578795083,466.5340635402508
GSM1692277,1774.7350862158064,1557.7812446652515,859.4987801429752,874.1726764309296,554.963606677884
GSM1692278,1820.0687780151595,1512.0930426301857,989.260000595893,867.743964670577,622.098810183712
GSM1692279,1815.6240019385011,1682.6483087611614,811.7082373694766,1029.3693270806452,459.5422902237151
GSM1692280,1767.2860991244142,1596.8350683771578,946.2779737259424,833.7220098633597,516.2563206312243
GSM1692281,1743.3402236152324,1670.3754891870085,789.2466700769219,861.5230383194767,427.9463538267255
GSM1692282,1725.754480168947,1641.9164136362297,837.1588064285352,832.231361318456,581.9998442845372
GSM1692283,1762.0097496289072,1616.9947761271678,858.7578573856972,925.931070723006,466.7950159337861
GSM1692284,1777.5371252213336,1559.805993147047,949.4348592790448,937.2021669785772,582.1711713262557
GSM1692286,1733.1939627921563,1595.1219845068215,918.8148681693756,838.4120571682433,612.565220354224
GSM1692287,1709.7158555134065,1503.1545428305108,970.5434628987496,778.2662590305645,571.4417715127038
GSM1692288,1772.4566648480477,1525.566653302647,950.9860284433544,853.6799548401268,597.4902880074551
GSM1692289,1791.8772497019554,1554.44714980359,966.5303498277945,1022.6502020733478,482.0531176227805
GSM1692290,1744.168458446043,1678.0138971355827,919.2757031790188,887.8668740228031,521.6160816848478
GSM1692291,1761.1230978490548,1594.484469524461,886.3491019397989,909.5095885324544,520.1174112983854
GSM1692292,1791.7068168105425,1595.096100939124,904.2226244017402,964.2146092032464,411.4645264207848
GSM1692293,1815.8805894343516,1599.326153498112,901.2815057984152,849.8604197168752,595.1775465277924
GSM1692294,1802.1613092335876,1532.121652967439,918.4747546195777,863.9542396584011,487.3876409931918
GSM1692295,1726.8152327632888,1645.5825132559949,801.6618267429749,913.8322841099662,532.9443475225144
GSM1692296,1734.9788023185356,1668.7620326266915,790.0152146669443,819.4718243160323,761.4051436272102
GSM1692297,1794.079410911777,1597.0623010022057,974.7832814316862,853.2479972657302,553.3148838367679
GSM1692298,1675.8869914054612,1521.7276172305928,902.9050842898678,751.6222620264052,567.2285865947943
GSM1692299,1786.8653434613443,1466.5148122501469,903.0725345642668,1014.7283497650952,612.5855908122312
GSM1692300,1774.072181978967,1645.032446526724,905.0183094130388,854.5443692508197,642.6465440642132
GSM1692301,1850.9748634834127,1434.188032006381,980.2807595130198,941.8786848008305,532.7003530068714
GSM1692302,1688.7403949550117,1491.1002851985777,916.0166490201618,828.2040281090376,832.2074885901602
GSM1692303,1775.604204943751,1555.7221666361347,924.786551414314,879.1286714332027,701.3356711457318
GSM1692304,1867.4067297329912,1646.522183598041,896.9740711231034,970.8394665850974,504.7475671733264
GSM1692305,1718.3880680052744,1468.2817595049073,909.6400621720986,906.836529480539,596.755000397322
GSM1692306,1833.873344109223,1477.1209173094894,963.3090211407534,980.285061013652,438.7516754873586
GSM1692307,1653.0807547840614,1460.5556291936791,835.4491471048104,810.8555720965796,586.3980404726381
GSM1692308,1720.025017121122,1468.7758134929445,962.4249853354004,799.5365183084905,1102.071006515932
GSM1692309,1680.4173802000678,1659.860983022084,930.2612156808564,788.6340435211459,964.5211671834596
GSM1692310,1788.2609493255804,1528.1641819806391,897.7940066018964,907.7264298352592,605.6246634838362
GSM1692311,1791.8297770844692,1616.287393761496,945.4585577537972,942.3499239754664,527.1961509144949
GSM1692312,1844.863330459292,1438.8689808514073,893.2278746626898,1079.359989625712,454.2869622909875
GSM1692313,1727.4703497731523,1559.0584198256693,779.6445410798724,955.8633839214144,278.80503511689494
GSM1692314,1806.554808595081,1545.1079065626736,966.0545571220136,905.2831486750956,541.0507061844146
GSM1692315,1697.9852127088743,1610.6427013248394,786.7930288824791,854.8676256590052,612.8536911292495
GSM1692316,1666.8939322565066,1541.4491806673432,735.6155574997783,809.8258435632079,646.5745126004522
GSM1692317,1794.500013510028,1626.2903328599432,869.4953910514059,1038.0433460602862,404.9576015753528
GSM1692318,1755.512300702735,1553.9401957645032,911.1992334511206,856.8799710860985,586.7560754192737
GSM1692319,1861.6319868549251,1615.579048331948,1028.085885407797,965.5225603698864,621.2162183592673
GSM1692320,1691.435404813535,1590.9868199318862,761.8297018220246,750.7504175457998,654.4443151212445
GSM1692321,1735.0015999198913,1517.3223400811294,806.4955507623445,1012.005350690706,494.0137714851735
GSM1692322,1792.1779060217723,1450.6783277483,961.0564090370664,921.3083736276576,427.4123551512357
GSM1692323,1731.5197090533757,1557.9385689591918,885.0460339598922,793.4803585126219,555.1587313423415
GSM1692324,1757.7303228187338,1587.66707994243,955.8446295416234,862.0820289776138,570.3191173835621
GSM1692326,1687.0441263621103,1699.5494604263567,840.2525514123627,798.7139155220693,855.2533517618667
GSM1692327,1694.9532371735304,1582.448682864988,771.5128333102075,820.2335171500254,532.5184442200552
GSM1692328,1730.4938767039175,1557.753361911542,789.7798747875077,863.2634661513157,625.4739340045526
GSM1692329,1814.5157349326964,1457.6618394564066,908.4894182568332,961.9753053198828,594.1305970757276
GSM1692330,1793.9347741135534,1548.2454366098143,935.7275335824417,951.472768798768,534.5110153425576
GSM1692331,1795.0869285265262,1583.860570943838,1020.21348363347,851.0525649354431,815.2684180442229
GSM1692332,1821.530804022209,1501.0774029327122,997.633109047265,857.5436333871703,799.3966077807454
GSM1692333,1694.565437787619,1693.1072377715354,663.1649219150677,911.8847008718668,620.7799650895149
GSM1692334,1737.9466686177548,1694.0615090893334,860.3972237070175,917.1484540754628,624.8924872040434
GSM1692335,1708.6757809507635,1418.8990573283636,1114.3844373458078,854.3878604388028,707.1546292359853
GSM1692336,1740.2822468083905,1579.2665041777127,756.2301389814647,869.0098166083153,639.7574587246072
GSM1692337,1776.587819061665,1507.087424859873,965.397913153828,871.0461557620865,811.1517718290961
GSM1692338,1599.1988630920805,1458.1640531807152,950.5863683820626,518.3827120358883,1135.3047656292356
GSM1692339,1683.2686542917745,1722.3614560125343,670.8910451846559,913.9762555595372,580.919923299969
GSM1692340,1708.828590862141,1577.2519103110726,819.0814661905088,889.2153253358565,535.1789468383258
GSM1692341,1775.5416700369524,1634.3645235616696,804.2095839413332,940.0157614898336,650.3852011994759
GSM1692342,1726.529595951071,1566.3553232269214,795.3631890518618,903.924738728112,566.4385173642759
GSM1692343,1791.6774704672498,1567.6492799877396,825.394404603232,980.3154014265756,641.0925897891893
GSM1692344,1775.2589671646665,1654.0071688345934,828.5388246942102,980.0285578077692,527.6351778888493
GSM1692345,1736.6563605825831,1510.150054331487,750.2167402853329,804.6936799576251,578.6852558830733
GSM1692346,1723.4068940626094,1654.624623077767,851.3478572667227,904.8144524048494,492.7026343537136
GSM1692347,1702.117931597043,1410.7537502559344,916.6372747873638,793.0469033415338,618.7784053767027
GSM1692348,1742.0141682855085,1531.6190567789365,866.6224183065078,888.0516808378061,627.8197104943292
GSM1692349,1730.9221232184857,1654.5647698146704,683.9923646953503,897.9190168399364,675.8968544133359
GSM1692350,1811.0639843360923,1422.1281681486707,947.5005044800456,964.9290255134893,492.1746069060482
GSM1692352,1580.96086879187,1365.83696342883,1069.534582194946,613.9959083722179,949.5916436001852
GSM1692353,1719.527660668149,1335.536264475733,946.4022477568388,858.5528493243546,614.7808772773888
GSM1692354,1614.0624629676977,1462.746971956787,801.4168879729241,661.7686445629615,977.9369305987302
GSM1692355,1773.9915685935166,1575.3906664541073,834.8093420180458,987.7139948685916,387.5225403163168
GSM1692356,1752.5215219638949,1567.595177689671,806.273691968554,920.2263096499008,477.7716085761731
GSM1692357,1676.3706966615746,1493.5905068140928,865.2431161144004,807.3028386455217,528.2442732307491
GSM1692358,1790.1902615297622,1523.4412266886611,829.4380699112553,978.8087362721844,464.7269176114296
GSM1692359,1737.0554071138358,1502.6608269097524,1058.5301304465693,819.910337572559,845.3484886096185
GSM1692360,1679.065801785875,1643.5977531518347,753.4885834121424,850.1065851435897,469.9221993837655
GSM1692361,1788.459918016043,1532.8051438795574,968.8389319256556,875.236679955442,664.0427781766484
GSM1692362,1774.2654084738888,1536.9489490350024,983.16832954637,842.3444498388089,702.9272628711587
GSM1692363,1833.6597313233435,1528.5803644311782,840.8633660556716,1058.3452367959671,271.9533422536342
GSM1692364,1739.2089431557588,1451.5574967897137,1117.7844661972222,797.3458397354643,1100.7160981187062
GSM1692365,1822.5283126383997,1599.9665012144517,857.155135963545,1021.2528960547096,494.685590491571
GSM1692366,1710.9509098093458,1614.267266311348,1033.9670726781517,778.5372153046374,936.5341779716746
GSM1692367,1724.624636659284,1567.3235045560668,912.3067520821288,891.299800885974,413.2404122089347
GSM1692368,1796.475066507187,1488.9535683045242,939.8978926746132,952.9955277167946,531.0902879297873
GSM1692369,1777.088569279597,1534.5791201199163,956.2819734509458,915.9043148659784,683.3140996936072
GSM1692370,1739.1275191955656,1511.500244865434,900.9345012944068,938.3620198275704,517.6718919139048
GSM1692371,1772.3751737736166,1619.2333874515125,781.07480045987,925.7168106423331,604.8643823507355
GSM1692372,1669.1256532894995,1554.9703621315284,825.9963256839292,849.3105348716508,667.7763601453125
GSM1692373,1715.5175471878829,1510.570462275614,956.5517814400346,809.4344370374947,764.0745821056926
GSM1692374,1814.3573738923403,1580.948722872472,904.4546731781138,953.523920395106,500.9236958416459
GSM1692375,1763.486333116973,1527.749700362844,800.9565884548092,883.6187527972397,488.96663067206464
GSM1692376,1732.2440550826414,1591.4779880406104,775.946540289965,956.6094997605968,542.7858743217166
GSM1692377,1764.0086601276962,1686.3168962576729,890.0042155064666,942.2593317211222,560.0865294198893
GSM1692378,1752.0880815467465,1494.010738055128,931.524962709398,905.6160971062692,493.32984793525975
GSM1692379,1722.4734662008275,1452.3299531396924,990.08387197724,797.4917295205705,762.342735450854
GSM1692380,1691.290323587362,1649.9219168277732,707.1323894050238,885.0648019290311,628.0998688146601
GSM1692381,1724.499223955253,1556.0782635750463,825.7131990003554,933.4207064719284,609.3082188866465
GSM1692382,1747.8105128044554,1548.0412465049858,822.79329924798,950.1966496259474,513.1593471689184
GSM1692383,1832.5837820800425,1590.8743440365024,853.8730857783621,952.7265447891068,521.7968165467064
GSM1692384,1787.5942493597204,1653.0424442759677,869.4487049816807,926.572543622552,550.0639319659203
GSM1692385,1678.134701997863,1365.2874748785753,1120.849868942688,801.5638445960058,889.3124765516823
GSM1692386,1784.993697187232,1504.752318310946,982.4539527632888,846.5458318684641,551.1455926505878
GSM1692387,1762.4906940686303,1509.2520443891435,911.1258656411384,916.781453962888,489.22157025097295
GSM1692388,1736.9877775948753,1412.0850812288554,1125.8603763774445,832.5562996105491,1026.0346484270003
GSM1692389,1622.27078436586,1665.429715438402,724.9465049411174,703.4009177498856,695.2334064409497
GSM1692390,1674.467828587186,1538.3320189129963,982.5832700325708,662.6503348928991,869.0016203178329
GSM1692391,1796.1787459078178,1513.9192067463518,1020.3127883119204,866.32329161914,815.3903443338877
GSM1692392,1789.6592283865093,1682.472493700142,857.3719036577986,948.7289106777562,506.8648550314929
GSM1692393,1800.5659730399184,1652.2637074039012,893.2798473230805,941.1808434388548,484.63005582986807
GSM1692394,1850.181794231702,1563.66100933499,891.5494747651665,961.4212543773992,624.9682254378422
GSM1692395,1754.7499767679174,1491.0854360002195,903.0972339109184,930.4477811035712,537.1260105741694
GSM1692396,1729.9296986098298,1496.5933260844467,913.1934837371218,802.0498945059253,641.198032036692
GSM1692397,1703.61880727482,1512.1493401155876,849.9627507573323,786.2756876766334,658.3812302296055
GSM1692398,1751.7952959458353,1601.532837933105,855.0709159744838,925.8113280943344,618.5537961147247
GSM1692399,1764.4711211182666,1574.07261682453,831.8854329836104,1021.220231224801,566.9363897772255
GSM1692400,1685.905378589503,1634.7989056930785,754.9509257708969,893.5802234500452,534.0550507755197
GSM1692402,1659.5801316823672,1621.5339519004792,679.1441094916136,884.205900395903,554.5184913981739
GSM1692404,1769.8944180368217,1693.546162497808,879.9295300997874,929.1051345517716,518.7952944986919
GSM1692405,1806.2845290689995,1600.83853167876,901.5223836958976,941.8484592449012,582.0544184255914
GSM1692406,1786.2880312793795,1718.4505822981337,899.0245006173946,876.78169777932,497.1791366224379
GSM1692407,1764.511236178324,1646.719625581556,832.5428163019515,827.42699352197,592.150669851123
GSM1692408,1764.0397559258,1564.4813958601326,969.7206912387046,828.529129153425,699.2660390140081
GSM1692409,1846.0857771632227,1593.9645435199482,893.9004694006981,1020.5893964686184,500.2134253334898
GSM1692410,1783.5736146216668,1505.6351589021851,986.1490512836964,991.0178500381144,473.5441282999709
GSM1692411,1718.7706231413977,1658.3748413678322,893.7821479205004,770.4216624334276,547.7150557745517
GSM1692412,1828.339223149571,1505.0235725011337,936.8888742689252,1037.687532978126,459.2796807925333
GSM1692413,1683.6534097076055,1733.264446141774,689.6147173102818,846.9148981605877,455.9237674327651
GSM1692414,1698.5827638579522,1482.1069459167857,957.0956651556962,793.6705141433295,656.1307439189723
GSM1692415,1720.966779632986,1531.3339375694377,895.7364884766521,808.0509392294352,669.1010825332678
GSM1692416,1746.6638586320787,1517.8017778808917,996.7090112261668,863.137341022556,716.4894109176084
GSM1692417,1762.6314855339942,1614.370380317795,875.2576997180622,854.2878902954462,618.7546029663908
GSM1692418,1748.086587108016,1660.8926051838134,854.8223456433916,835.5008240402303,535.0266883297681
GSM1692419,1666.799276024859,1499.350160780631,764.6933832620834,694.3554789739246,693.4853798490949
GSM1692420,1762.6469081710684,1599.6354770050905,828.267436038619,956.0473876972446,407.1735257246928
GSM1692421,1755.3840476327523,1617.6426160389449,916.6241175001732,828.1551191994822,669.8596370190426
GSM1692422,1779.464378706437,1575.3152998818514,911.1206751407044,819.7391175298962,651.6249645961343
GSM1692423,1790.825237107846,1677.8887993941098,837.4021134201466,919.975856531013,650.2441444376191
GSM1692424,1812.8248030165169,1599.5279695409629,858.3370015982173,927.8282038551696,570.2017272793764
GSM1692425,1734.5050240399178,1560.7830951567212,888.6237218914275,912.6918760018724,438.8547898244296
GSM1692426,1724.7525513185874,1549.960564341517,840.8365788481497,1006.1649604872508,554.2865335708375
GSM1692427,1771.2526884055733,1545.6607290742704,935.0189235332429,1004.3592851373988,388.0383457198741
GSM1692428,1728.0438674646057,1533.6805682723652,971.374874718148,817.8181482839191,647.9950962163957
GSM1692429,1782.9003400352476,1530.561253490907,936.7088406275452,902.6745773042184,570.5992974721939
GSM1692430,1726.39089906569,1551.7105645350466,878.355804678733,816.4898656989471,789.5624637414676
GSM1692431,1778.9196877126824,1605.523533116826,862.1363580888428,883.6321057048672,670.9364293159333
GSM1692432,1697.2910083684474,1623.085236557058,784.3023960412493,807.6214959445724,571.4106025088049
GSM1692433,1693.5925963277125,1530.9493832507887,814.0604843945193,811.9372093241927,515.9240234638619
GSM1692434,1714.3989586149592,1596.1177546511117,774.0962811484142,900.4104362805883,541.7181978987383
GSM1692435,1769.8256076689686,1583.1025113316446,813.8309060875472,904.572096006561,621.3118201107682
GSM1692436,1771.086108660328,1597.829773907316,930.4215928471294,828.8905631068865,522.2324792683557
GSM1692437,1736.2957699081526,1616.980471399047,803.5045016732074,953.1973120291186,394.209297648139
GSM1692438,1751.3133495717902,1564.17536376079,900.2352492192349,911.4519071722924,496.35022578840926
GSM1692439,1740.20860981676,1637.6016740837804,736.6570219242449,891.7821532829257,645.0099254245151
GSM1692440,1768.9323276676732,1585.4507487335825,869.1105380178424,933.564206144676,567.0565265696232
GSM1692441,1809.0097034274456,1562.0027117770803,897.7305156453376,859.8885612878985,666.7253322459865
GSM1692442,1715.9169733529316,1573.2306409531093,858.8885128170668,802.5668988770512,661.5815587612651
GSM1692443,1674.4472132764697,1566.9297303342655,986.6643814003846,935.1525860976336,525.0856132712543
GSM1692444,1743.5562900120376,1660.1127660012298,803.6739460126764,920.7189387695915,623.7880546810957
GSM1692445,1749.1401591680242,1545.9260887329538,999.6141578937232,823.9855302088181,634.3660803737866
GSM1692446,1922.5480859376669,1519.9180607665749,1081.1786159783596,1007.419577564644,459.5378827989116
GSM1692447,1691.549750000414,1684.7859007365996,736.8384800726672,908.3508644493722,616.615353357196
GSM1692448,1821.3709931412127,1613.5065964843498,865.1430644330039,986.1708389907526,397.71382218221606
GSM1692449,1751.0667083136168,1453.2167891792833,979.8066738210118,811.3334368797523,780.2608859538468
GSM1692450,1672.8636939928049,1721.0469195046262,771.3816325223725,925.9641392906752,512.9979838662302
GSM1692451,1733.5463891309046,1656.2506729843071,823.6043151032063,910.6637426394128,600.7656807882113
GSM1692452,1786.2869396292326,1515.114390126987,981.5554756584596,875.0739813724931,619.6982997994073
GSM1692453,1919.3230765566025,1479.2607983571352,971.2101677978708,1036.7401155402076,374.7717601427767
GSM1692454,1858.966411740509,1668.7971130137748,926.6654020670894,986.0009019883493,607.3931788100808
GSM1692455,1742.3319595951016,1616.201851287613,895.6642270103639,863.4985449895848,573.0730856748014
GSM1692456,1716.470837355526,1628.1310082910795,781.2478883156864,1007.6804331864032,420.36033491520175
GSM1692457,1721.7626862174811,1576.791658878922,857.8842171689321,942.4233995149108,573.5559175956732
GSM1692458,1821.9650343273436,1603.731781971298,845.1646988502562,1096.0096293398483,419.4895045224848
GSM1692459,1814.6835631153824,1534.123203860563,894.1626685759175,919.9615381567282,586.9782259659487
GSM1692460,1768.5014136888185,1688.953978488532,860.2999934574245,929.0924177190972,555.133952384741
GSM1692461,1723.4274885806508,1557.127919396772,1003.484222961606,829.8252622514001,873.6852157744315
GSM1692462,1743.0771590439044,1539.8310299446148,927.347624467795,841.4854357636996,589.8858385247377
GSM1692463,1741.7596132065428,1581.4788096827488,790.9533218446468,911.7690809742973,599.2115004846228
GSM1692465,1791.7493103890492,1506.477633401204,967.3832571962912,936.3530774201564,509.7588245478519
GSM1692466,1698.6663317506643,1553.3855237090374,861.4625616991962,782.9964714458329,537.8055211823657
GSM1692467,1780.085524756837,1421.6789411592108,946.575700156416,833.4197340740293,656.5911767339221
GSM1692468,1668.9040105489794,1549.0062302148808,774.8997976991841,770.6879279445066,627.9847047132516
GSM1692469,1702.0958643115027,1542.10718074762,776.99272883298,782.8066911760998,552.6777118777136
GSM1692470,1674.9953433771009,1503.640673707945,819.1395981222522,803.6735908897153,580.6800896625073
GSM1692471,1695.5527654438156,1390.1238133935367,1019.3350451598272,741.9040298131204,846.83763220525
GSM1692472,1779.9826052083365,1617.0027421889008,981.9833344363332,834.4992383533909,700.9715402915399
GSM1692473,1755.6691907326522,1534.933182039771,912.4108604418652,896.1273317586438,413.230251910275
GSM1692474,1749.6314462399068,1500.3519791746994,923.9003213449588,815.1978157185458,569.7091328994393
GSM1692475,1771.613495277451,1656.4133102145845,829.8721317150048,903.740188181102,508.344765373653
GSM1692476,1779.8051991331413,1576.1632570611118,868.395389512988,990.96852891887,446.7417739151561
GSM1692477,1824.7288279408715,1506.916519786887,1062.8806162687715,903.2416414332974,908.9688277003634
GSM1692478,1862.7243037639616,1420.3126339386563,989.8982990270906,1019.463595480478,501.1318082490079
GSM1692479,1758.0421161197692,1601.5264019960196,884.6283135928434,912.3726220962836,469.1687357396504
GSM1692480,1731.292596672376,1685.9493672609017,734.1125575553742,898.6467085091717,708.6068922161821
GSM1692481,1827.5167756330477,1631.1356987627714,1001.6689451308376,897.6986311356495,675.171995601394
GSM1692482,1754.5691345991254,1631.1604584370662,855.094015018859,951.796618797981,577.3648100756163
GSM1692483,1703.1244710061255,1592.9904017390036,899.1869922642645,891.901919157378,541.1665939973891
GSM1692484,1865.551982648168,1461.9292938734989,985.9632042110616,986.3256337868152,620.9477127451382
GSM1692485,1730.803150357824,1531.6500302070872,891.4848316948182,866.0084444859194,597.4812266743393
GSM1692487,1736.7637238798834,1620.402702944495,782.5604803616679,908.6661165161822,627.5334866122148
GSM1692488,1778.2750424772066,1574.9271301301314,967.0704879261856,939.0922849129493,546.4570609837974
GSM1692489,1691.3381396852565,1562.524495440863,770.6933723200827,909.4620522837467,493.3927503114173
GSM1692490,1571.840158237672,1572.3729535986504,559.1422507301368,899.0293045374874,460.7935607689351
GSM1692491,1726.57185980933,1663.174743477556,848.0129478679855,885.0290537877663,458.8856627425748
GSM1692492,1733.2696443987315,1562.7919975577515,863.3304962005604,805.2243119569903,614.2265225700758
GSM1692493,1777.393826637565,1589.0939578680363,968.6128505000106,832.8924675056214,744.9453465762126
GSM1692494,1741.9887367347392,1624.2290698543338,822.6026609166802,844.0635014374193,656.591924427652
GSM1692495,1735.5650035495364,1469.7514093006084,926.9504507315104,1044.934597752325,288.67722750141183
GSM1692496,1733.3508909141938,1557.8056714503873,825.0703036453451,791.2037131044126,622.8821840662495
GSM1692497,1779.0984101783006,1620.020161843241,867.4100363877797,830.5379373280157,574.7435838644496
GSM1692498,1750.8349255097328,1580.768404058781,878.6035593675924,902.5985296323906,498.77341000342767
GSM1692499,1757.184049203811,1507.0444996540457,914.2714873519816,859.658490646405,679.0545589472458
GSM1692501,1777.85963899714,1634.5634875551086,895.9327276812419,892.6465277033058,631.7480202143088
GSM1692502,1768.2664290162866,1597.046606666334,889.222842637153,934.3082722718664,628.1355806820529
GSM1692503,1706.0519208440855,1687.773894067389,907.6126101446216,867.921308851759,512.8086133833303
GSM1692504,1756.9356973562951,1556.2595631976328,947.3575415068262,843.267166977279,519.6908021196841
